DocumentID,spam,external,internal,foreign_language,too_short,repeated_characters,repeated_lines,html,phone_number,links,author_account_age,author_n_logins,author_uploaded_docs,author_spam,author_published_docs,author_valid_email_address,author_email_domain,author_plan_at_submission,document_n_words,document_format,document_upload_method
67698889,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,gmail.com,free,1978,docx,upload
67703872,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,gmail.com,free,14557,doc,upload
67704409,0,0,0,0,0,0,0,0,0,0,37,1,3,,0,1,k12.sd.us,free,698,pdf,google_drive
67714780,0,0,0,0,0,0,0,0,0,0,181,2,1,,0,1,aol.com,free,577,docx,upload
67715188,0,0,0,0,0,0,0,0,0,0,150,3,3,,1,1,yahoo.com,free,734,docx,upload
67719163,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,gmail.com,free,403,doc,upload
67722139,0,1,1,0,0,0,0,0,0,0,37,2,3,,1,1,aol.com,free,558,docx,upload
67722985,0,0,0,0,0,0,0,0,0,0,37,1,2,,0,1,gmail.com,free,1190,docx,upload
67723492,0,1,1,0,0,0,0,0,0,0,718,283,5,,2,1,comcast.net,free,2144,docx,upload
67724827,0,0,0,0,0,0,0,0,0,0,46,2,1,,0,1,GMAIL.COM,free,5485,docx,upload
67725154,0,1,1,0,0,0,0,0,0,0,47,2,2,,0,1,gmail.com,free,406,doc,upload
67728520,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,hotmail.com,free,1491,docx,upload
67730626,0,0,0,0,0,0,0,0,0,0,37,1,1,,0,1,yahoo.com,free,10805,docx,upload
67732093,0,0,0,0,0,0,0,0,0,0,1107,1,1,,0,1,yahoo.com,free,4364,docx,upload
67732207,0,1,1,0,0,0,0,0,0,0,477,7,1,,0,1,hotmail.com,free,461,docx,upload
67737994,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,393,docx,upload
67738822,0,0,0,0,0,0,0,0,0,0,36,1,3,,2,1,gmail.com,free,3277,pdf,upload
67740088,0,1,1,0,0,0,0,0,0,0,36,1,1,,0,1,yahoo.co.uk,free,418,doc,upload
67740970,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,6323,docx,upload
67742662,0,0,0,0,0,0,0,0,0,0,36,2,2,,1,1,yahoo.com,free,1650,docx,upload
67748599,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,780,pptx,upload
67749019,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,blueyonder.co.uk,free,830,odt,upload
67750117,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,422,docx,upload
67752418,0,0,0,0,1,0,0,0,0,0,1520,1,2,,1,1,yahoo.com,free,172,pptx,upload
67753774,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,948,docx,google_drive
67757128,0,1,1,0,0,0,0,0,0,0,288,3,1,,0,1,gmail.com,free,609,docx,google_drive
67767463,0,1,1,0,0,0,0,0,0,0,709,4,3,,2,1,yahoo.com,free,4952,doc,upload
67772143,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,910,pdf,upload
67772809,0,0,0,0,0,0,0,0,0,0,362,3,9,,8,1,yahoo.com,free,881,docx,upload
67774030,0,0,0,0,0,0,0,0,0,0,36,2,2,,0,1,gmail.com,free,1514,docx,upload
67775740,0,0,0,0,0,0,0,0,0,0,840,1,1,,0,1,gmail.com,free,489,docx,upload
67778383,0,0,0,0,0,0,0,0,0,0,36,2,1,,0,1,tccglobal.com,free,6216,pdf,upload
67781305,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,0,sbcglobal.net,free,272,docx,upload
67786288,0,0,0,0,0,0,0,0,0,0,36,1,1,,0,1,gmail.com,free,1144,docx,upload
67790593,0,0,0,0,0,0,0,0,0,0,35,1,2,,1,1,my.westga.edu,free,702,ppt,upload
67790965,0,1,1,0,0,0,0,0,0,0,35,6,1,,0,1,gmail.com,free,505,pptx,upload
67797145,0,0,0,0,0,0,0,0,0,0,35,1,1,,0,1,aol.com,free,2502,docx,upload
67797334,0,0,0,0,0,0,0,0,0,0,35,1,1,,0,1,yahoo.com,free,1105,docx,upload
67797649,0,0,0,0,0,0,0,0,0,0,35,2,1,,0,1,gmail.com,free,7342,doc,upload
67798252,0,0,0,0,0,0,0,0,0,0,35,2,2,,1,1,gmail.com,free,3031,docx,upload
67800586,0,0,0,0,0,0,0,0,0,0,36,3,1,,0,1,gmail.com,monthly,1556,docx,upload
67801321,0,1,1,0,0,0,0,0,0,0,35,1,3,,2,1,hotmail.com,free,1921,docx,upload
67811959,0,0,0,0,0,0,0,0,0,0,35,1,2,,0,1,gmail.com,free,331,docx,upload
67813393,0,0,0,0,0,0,0,0,0,0,35,1,1,,0,1,hotmail.com,free,393,pptx,upload
67825669,0,1,1,0,0,0,0,0,0,0,282,4,3,,1,1,hotmail.com,free,5104,pdf,upload
67826896,0,0,0,0,0,0,0,0,0,0,1339,7,2,,1,1,hotmail.com,free,553,docx,upload
67836256,0,0,0,0,0,0,1,0,0,0,35,1,4,,1,1,gmail.com,free,3315,docx,upload
67838848,0,0,0,0,0,0,0,0,0,0,994,3,2,,0,1,qq.com,free,1038,docx,upload
67838869,0,0,0,0,0,0,0,0,0,0,35,1,1,,0,1,hotmail.com,free,2735,docx,upload
67840585,0,1,1,0,0,0,0,0,0,0,34,2,1,,0,1,gmail.com,free,8570,doc,upload
67841584,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,1384,docx,upload
67842028,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,yahoo.com,free,833,docx,upload
67842706,0,0,0,0,0,0,0,0,0,0,34,2,10,,7,1,gmail.com,free,1101,doc,dropbox
67843591,0,1,1,0,0,0,0,0,0,0,34,2,1,,0,1,gmail.com,free,1435,docx,upload
67844140,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,0,edu.salford.ac.uk,free,2131,docx,upload
67845484,0,0,0,0,0,0,0,0,0,0,34,1,3,,1,1,hotmail.com,free,487,pdf,google_drive
67847512,0,0,0,0,0,0,0,0,0,0,34,1,2,,0,1,yahoo.com,free,4193,docx,upload
67853344,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,831,docx,upload
67855306,0,1,1,0,0,0,0,0,0,0,34,1,94,,53,1,gmail.com,free,2624,pdf,upload
67855339,0,1,1,0,0,0,0,0,0,0,34,1,94,,64,1,gmail.com,free,2372,pdf,upload
67861294,0,0,0,0,0,0,0,0,0,0,34,1,2,,1,1,qq.com,free,1207,pdf,upload
67862476,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,yahoo.com,free,1120,docx,upload
67867486,0,1,1,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,368,docx,upload
67873543,0,0,0,0,0,0,0,0,0,0,34,2,1,,0,1,wildcats.unh.edu,free,1840,docx,upload
67874299,0,0,0,0,0,0,0,0,1,0,35,2,2,,1,1,icloud.com,free,9400,docx,upload
67878652,0,1,1,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,5890,docx,upload
67879543,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,321,docx,upload
67880029,0,0,0,0,0,0,0,0,0,0,169,2,1,,0,1,gmail.com,free,700,ppt,upload
67883464,0,0,0,0,0,0,0,0,0,0,34,2,1,,0,1,aim.com,free,889,pdf,google_drive
67883908,0,1,1,0,0,0,0,0,0,0,185,2,1,,0,0,msn.cn,free,1424,docx,upload
67884688,0,0,0,0,0,0,0,0,0,0,34,1,1,,0,1,gmail.com,free,3428,pdf,upload
67888162,0,0,0,0,0,0,0,0,0,0,329,2,1,,0,1,yahoo.com.hk,free,1464,doc,upload
67890343,0,0,0,0,0,0,0,0,0,0,33,1,1,,0,1,ymail.com,free,942,docx,upload
67891333,0,1,1,0,0,0,0,0,0,0,33,5,1,,0,1,lineone.net,free,4119,pdf,upload
67892938,0,0,0,0,0,0,0,0,0,0,33,1,1,,0,1,yahoo.com,free,500,pdf,upload
67894069,0,0,0,0,0,0,0,0,0,0,33,1,1,,0,1,yahoo.com,free,1215,docx,upload
67894966,0,1,1,0,0,0,0,0,0,0,33,1,1,,0,1,gmail.com,free,1022,docx,upload
67912738,0,0,0,0,0,0,0,0,0,0,32,1,1,,0,1,gmail.com,free,3094,docx,upload
67913806,0,0,0,0,0,0,0,0,0,0,32,1,1,,0,1,yahoo.com,free,644,docx,upload
67916458,0,0,0,0,0,0,0,0,0,0,32,2,1,,0,1,socsc.smu.edu.sg,free,681,docx,upload
67917316,0,0,0,0,0,0,0,0,0,0,32,2,1,,0,1,rocketmail.com,free,2530,pptx,upload
67917886,0,0,0,0,0,0,0,0,0,0,32,1,1,,0,1,gmail.com,free,2046,docx,upload
67919476,0,0,0,0,0,0,0,0,0,0,32,1,1,,0,1,gmail.com,free,697,docx,upload
67928344,0,0,0,0,0,0,0,0,0,0,32,1,1,,0,1,gmail.com,free,1243,docx,upload
67932007,0,0,0,0,0,0,0,0,0,0,32,2,1,,0,1,gmail.com,free,1379,doc,upload
67937251,0,0,0,0,0,0,0,0,0,0,498,2,1,,0,1,gmail.com,free,1050,docx,upload
67938055,0,0,0,0,0,0,0,0,0,0,1255,4,2,,1,1,live.com,free,832,docx,upload
67938430,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,gmail.com,free,404,docx,upload
67939924,0,0,0,0,0,0,0,0,0,0,240,3,1,,0,1,yahoo.com,free,1916,docx,upload
67941241,0,0,0,0,0,0,0,0,0,0,272,13,1,,0,1,hotmail.com,free,704,doc,dropbox
67942132,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,gmail.com,free,717,pptx,upload
67943191,0,0,0,0,0,0,0,0,0,0,31,1,2,,0,1,hotmail.com,free,554,docx,upload
67946212,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,gmail.com,free,414,doc,upload
67946866,0,0,0,0,0,0,0,0,0,0,31,11,1,,0,1,yahoo.com,free,1208,doc,upload
67955404,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,yahoo.com,free,565,docx,upload
67959376,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,csu.fullerton.edu,free,929,docx,upload
67960747,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,qq.com,free,713,ppt,upload
67961887,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,yahoo.com,free,331,docx,upload
67963690,0,0,0,0,0,0,0,0,0,0,223,3,2,,1,1,gmail.com,free,364,pdf,google_drive
67974034,0,0,0,0,0,0,0,0,0,0,31,1,1,,0,1,gmail.com,free,679,pdf,google_drive
67977223,0,0,0,0,0,0,0,0,0,0,333,4,1,,0,1,yahoo.com.hk,free,926,docx,upload
67979623,0,0,0,0,0,0,0,0,0,0,30,1,1,,0,1,gmail.com,free,478,docx,upload
67997923,0,0,0,0,0,0,0,0,0,0,30,2,2,,0,1,gmail.com,free,5196,pdf,upload
67999342,0,0,0,0,0,0,0,0,0,0,30,1,8,,3,1,yahoo.com,free,2952,pdf,upload
68020090,0,0,0,0,0,0,0,0,0,0,30,1,1,,0,1,yahoo.com,free,554,docx,google_drive
68021278,0,0,0,0,0,0,0,0,0,0,479,3,1,,0,1,live.com,free,354,docx,upload
68021518,0,0,0,0,0,0,0,0,0,0,30,1,2,,1,1,gmail.com,free,593,docx,upload
68022610,0,0,0,0,0,0,0,0,0,0,30,1,1,,0,1,gmail.com,free,892,docx,upload
68028226,0,0,0,0,0,0,0,0,0,0,390,3,1,,0,1,gmail.com,free,3031,docx,upload
68031808,0,0,0,0,0,0,0,0,0,0,29,1,3,,0,1,gmail.com,free,1625,docx,upload
68037106,0,1,1,0,0,0,0,0,0,0,29,1,1,,0,1,hotmail.com,free,295,docx,upload
68037730,0,0,0,0,0,0,0,0,0,0,29,1,1,,0,1,gmx.co.uk,free,3760,docx,upload
68039377,0,0,0,0,0,0,0,0,0,0,29,1,1,,0,1,gmail.com,free,836,docx,upload
68041435,0,0,0,0,0,0,0,0,0,0,147,3,1,,0,1,gmail.com,free,478,docx,upload
68041522,0,0,0,0,0,0,0,0,0,0,302,3,1,,0,1,gmail.com,free,1451,doc,upload
68053633,0,0,0,0,0,0,0,0,0,0,29,1,1,,0,1,gmail.com,free,536,pdf,upload
68076370,0,1,1,0,0,0,0,0,0,0,28,1,1,,0,1,gmail.com,free,2878,docx,upload
68085385,0,0,0,0,0,0,0,0,0,0,28,1,1,,0,1,yahoo.com,free,1573,docx,upload
68087395,0,0,0,0,0,0,0,0,0,0,28,1,1,,0,1,gmail.com,free,1063,odt,upload
68091097,0,1,1,0,0,0,0,0,0,0,28,1,1,,0,1,yahoo.com,free,814,docx,upload
68092960,0,0,0,0,0,0,0,0,0,0,196,2,1,,0,1,hotmail.co.uk,free,1052,docx,upload
68103694,0,0,0,0,0,0,0,0,0,0,28,1,1,,0,1,aol.com,free,2534,docx,upload
68104852,0,0,0,0,0,0,0,0,0,0,28,1,1,,0,1,gmail.com,free,509,docx,upload
68114140,0,0,0,0,0,0,0,0,0,0,28,2,1,,0,1,yahoo.com,free,11357,pdf,upload
68121334,0,0,0,0,0,0,0,0,0,0,41,2,1,,0,1,yahoo.com,free,576,docx,upload
68126146,0,0,0,0,0,0,0,0,0,0,28,1,1,,0,1,gmail.com,free,716,docx,upload
68130208,0,0,0,0,0,0,1,0,0,0,1084,1,1,,0,1,hotmail.com,free,391,docx,upload
68132830,0,0,0,0,0,0,0,0,0,0,27,1,1,,0,1,hotmail.com,free,1100,pdf,upload
68134234,0,0,0,0,0,0,0,0,0,0,27,1,4,,1,1,gmail.com,free,15503,pdf,upload
68140750,0,0,0,0,1,0,0,0,0,0,27,1,2,,0,1,gmail.com,free,138,docx,upload
68142316,0,0,0,0,0,0,0,0,0,0,342,2,1,,0,1,ymail.com,free,1137,docx,upload
68153524,0,0,0,0,0,0,0,0,1,0,521,3,1,,0,1,gmail.com,free,42292,pdf,upload
68169445,0,0,0,0,0,0,0,0,0,0,44,2,1,,0,1,hotmail.co.uk,free,300,doc,upload
68171701,0,0,0,0,0,0,0,0,0,0,27,2,3,,2,0,sbcglobal.net,free,1893,docx,upload
68171977,0,0,0,0,0,0,0,0,0,0,156,2,1,,0,1,yahoo.com,free,973,docx,upload
68174968,0,0,0,0,0,0,0,0,0,0,27,1,1,,0,1,yahoo.com,free,562,docx,upload
68176444,0,0,0,0,0,0,0,0,0,0,27,1,1,,0,1,yahoo.com,free,474,pdf,google_drive
68176879,0,0,0,0,0,0,0,0,0,0,27,1,1,,0,1,echsstudent.org,free,656,docx,upload
68177287,0,1,1,0,0,0,0,0,0,0,27,1,1,,0,1,gmail.com,free,261,docx,upload
68179438,0,0,0,0,1,0,0,0,0,0,27,1,1,,0,1,rocketmail.com,free,169,pptx,upload
68185405,0,0,0,0,0,0,0,0,0,0,27,1,4,,0,1,gmail.com,free,628,pdf,google_drive
68185702,0,0,0,0,0,0,0,0,0,0,27,1,4,,3,1,gmail.com,free,338,pdf,google_drive
68186260,0,0,0,0,0,0,0,0,0,0,27,1,1,,0,1,gmail.com,free,1392,docx,upload
68187721,0,0,0,0,0,0,0,0,0,0,26,2,3,,0,1,gmail.com,free,1433,docx,google_drive
68188015,0,0,0,0,0,0,0,0,0,0,26,1,1,,0,1,gmail.com,free,251,docx,upload
68198368,0,1,1,0,0,0,0,0,0,0,26,1,1,,0,1,gmail.com,free,1223,docx,upload
68198485,0,0,0,0,1,0,0,0,0,0,26,1,1,,0,1,gmail.com,free,200,pdf,google_drive
68204638,0,0,0,0,1,0,0,0,0,0,26,2,1,,0,1,yahoo.com,free,142,docx,upload
68216935,0,0,0,0,0,0,0,0,0,0,26,1,1,,0,1,hotmail.com,free,978,docx,upload
68220580,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,yahoo.co.uk,free,2174,doc,upload
68221936,0,0,0,0,0,0,0,0,0,0,25,1,4,,0,1,ymail.com,free,686,docx,upload
68226367,0,0,0,0,0,0,0,0,0,0,586,4,1,,0,1,yahoo.com,free,947,docx,upload
68226772,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,gmail.com,free,3342,docx,upload
68229919,0,0,0,0,0,0,0,0,0,0,103,2,1,,0,1,gmail.com,free,417,docx,upload
68230030,0,0,0,0,0,0,0,0,0,0,25,2,1,,0,1,gmail.com,free,2806,doc,upload
68230099,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,gmail.com,free,307,ppt,upload
68237512,0,0,0,0,0,0,0,0,0,0,393,5,1,,0,1,yahoo.com,free,657,docx,upload
68246893,0,1,1,0,0,0,0,0,0,0,25,2,1,,0,1,tvmwd.com,free,1419,doc,upload
68246932,0,0,0,0,0,0,0,0,0,0,211,2,1,,0,1,aol.com,free,1869,pdf,upload
68248837,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,gmail.com,free,1242,doc,upload
68252410,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,gmail.com,free,1272,docx,upload
68253871,0,0,0,0,0,0,0,0,0,0,25,1,1,,0,1,hotmail.com,free,310,docx,upload
68255092,0,1,1,0,0,0,0,0,0,0,237,2,1,,0,1,gmail.com,free,1384,docx,upload
68267323,0,0,0,0,0,0,0,0,0,0,24,2,1,,0,1,mitchell.k12.ga.us,free,3301,docx,upload
68267437,0,0,0,0,0,0,0,0,0,0,876,2,1,,0,1,gmail.com,free,1260,docx,upload
68268166,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,gmail.com,free,771,docx,upload
68271772,0,1,1,0,0,0,0,0,0,0,1053,1,4,,3,1,yahoo.com,free,1592,docx,upload
68277151,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,trbvm.com,free,387,doc,upload
68278471,0,0,0,0,0,0,0,0,0,0,24,2,1,,0,1,gmail.com,free,1425,docx,upload
68279662,0,0,0,0,0,0,0,0,0,0,560,1,1,,0,1,gmail.com,free,2733,pdf,google_drive
68280193,0,0,0,0,1,0,0,0,0,0,482,2,1,,0,1,mail.ru,free,225,docx,upload
68280565,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,hotmail.com,free,416,docx,upload
68282125,0,0,0,0,0,0,0,0,0,0,835,1,1,,0,1,yahoo.com,free,872,docx,upload
68285833,0,0,0,0,0,0,0,0,0,0,24,1,5,,3,1,live.co.uk,free,1127,docx,upload
68286505,0,0,0,0,0,0,0,0,0,0,24,1,2,,0,1,hotmail.co.uk,free,1531,docx,upload
68293222,0,0,0,0,0,0,0,0,0,0,164,2,1,,0,1,gmail.com,free,692,docx,upload
68296762,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,buzzbunny.com,free,686,docx,upload
68298028,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,hotmail.com,free,257,docx,upload
68298148,0,0,0,0,0,0,0,0,0,0,237,2,1,,0,1,gmail.com,free,1583,docx,upload
68301157,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,yahoo.com,free,1256,pdf,google_drive
68310868,0,1,1,0,0,0,0,0,0,0,24,2,1,,0,1,yahoo.com,free,1329,docx,upload
68312062,0,0,0,0,0,0,0,0,0,0,24,1,1,,0,1,hotmail.com,free,324,docx,upload
68313931,0,0,0,0,0,0,0,0,0,0,707,1,2,,1,1,penrhos.wa.edu.au,free,300,docx,upload
68314273,0,0,0,0,0,0,0,0,0,0,164,24,2,,1,1,yahoo.com,monthly,985,doc,upload
68315917,0,0,0,0,0,0,0,0,0,0,1341,1,1,,0,1,hotmail.com,free,557,docx,upload
68325481,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,gmail.com,free,437,doc,upload
68333884,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,me.com,free,1211,docx,upload
68335933,0,1,1,0,0,0,0,0,0,0,23,1,1,,0,1,gmail.com,free,953,doc,upload
68337187,0,0,0,0,0,0,0,0,0,0,535,2,1,,0,1,live.co.uk,free,651,docx,upload
68338768,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,betzle.de,free,886,docx,upload
68344042,0,0,0,0,0,0,0,0,0,0,23,1,138,,60,1,gmail.com,free,5804,pdf,upload
68344210,0,1,1,0,0,0,0,0,0,0,23,1,138,,116,1,gmail.com,free,4508,pdf,upload
68351524,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,gmail.com,free,929,docx,upload
68353216,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,yahoo.com,free,275,docx,upload
68357845,0,1,1,0,0,0,0,0,0,0,23,1,1,,0,1,gmail.com,free,1611,doc,upload
68359201,0,0,0,0,0,0,0,0,0,0,106,2,1,,0,1,yahoo.com,free,1459,docx,upload
68366041,0,0,0,0,0,0,0,0,0,0,23,1,6,,2,1,gmail.com,free,1132,docx,upload
68367613,0,0,0,0,0,0,0,0,0,0,696,2,1,,0,1,yahoo.com,free,510,docx,upload
68369062,0,0,0,0,0,0,0,0,0,0,23,1,2,,1,1,qq.com,free,1499,docx,upload
68375815,0,0,0,0,0,0,0,0,0,0,23,1,1,,0,1,yahoo.com,free,550,docx,upload
68379067,0,0,0,0,0,0,0,0,0,0,23,2,1,,0,1,gmail.com,free,1575,docx,upload
68380051,0,0,0,0,0,0,0,0,0,0,22,1,2,,1,1,gmail.com,free,1019,docx,upload
68381713,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,gmail.com,free,1068,docx,upload
68384542,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,hotmail.com,free,708,doc,upload
68387002,0,0,0,0,0,0,0,0,0,0,22,3,1,,0,1,hotmail.com,free,1778,docx,upload
68393602,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,gmail.com,free,489,pdf,google_drive
68393608,0,0,0,0,1,0,0,0,0,0,765,3,2,,1,1,yahoo.com,free,218,docx,upload
68399791,0,0,0,0,1,0,0,0,0,0,22,1,1,,0,1,hotmail.com,free,162,docx,upload
68405533,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,gmail.com,free,1265,docx,upload
68407399,0,0,0,0,1,0,0,0,0,0,188,6,38,,32,1,msn.com,free,176,docx,upload
68409487,0,0,0,0,0,0,0,0,0,0,261,3,1,,0,1,yahoo.com,free,630,docx,upload
68409535,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,hotmail.com,free,997,docx,upload
68426998,0,0,0,0,0,0,0,0,0,0,645,2,1,,0,1,yahoo.com,free,2022,docx,upload
68431558,0,0,0,0,0,0,0,0,0,0,22,1,1,,0,1,gmail.com,free,562,docx,upload
68435182,0,0,0,0,0,0,0,0,0,0,766,2,1,,0,1,yahoo.com,free,469,docx,upload
66837226,0,0,0,0,0,0,0,0,0,0,470,3,1,,0,1,hotmail.co.uk,free,102,N/A,upload
67126354,0,0,0,0,1,0,0,0,0,0,472,8,1,,0,1,gmail.com,free,62,pptx,upload
67173115,0,0,0,0,0,0,0,0,0,0,1221,1,2,,1,1,yahoo.com,free,282,docx,upload
67338352,0,0,0,0,1,0,0,0,0,0,46,1,2,,0,1,gmail.com,free,220,doc,upload
67613095,0,0,0,0,0,0,0,0,0,0,65,9,241,,195,1,gmail.com,free,495,pptx,upload
67633180,0,0,0,0,1,0,0,0,0,0,38,1,1,,0,1,web.de,free,143,odt,upload
67638871,0,0,0,0,1,0,0,0,0,0,38,2,4,,1,1,aol.com,free,197,doc,upload
67660519,0,0,0,0,1,0,0,0,0,0,38,2,2,,1,1,hotmail.com,free,114,doc,upload
66769372,0,0,0,0,0,0,0,0,0,0,63,2,1,,0,1,yahoo.co.uk,free,3622,N/A,upload
66769729,0,0,0,0,0,0,0,0,0,0,63,1,1,,0,1,yahoo.com,free,785,N/A,upload
66771001,0,0,0,0,0,0,0,0,0,0,63,1,1,,0,1,hotmail.co.uk,free,3733,N/A,upload
66772303,0,1,1,0,0,0,1,0,0,0,1256,8,6,,3,1,yahoo.com,free,248,N/A,upload
66772501,0,0,0,0,0,0,0,0,0,0,63,1,1,,0,1,yahoo.com,free,697,N/A,upload
66772525,0,0,0,0,0,0,0,0,0,0,63,1,1,,0,1,yahoo.com,free,162,N/A,dropbox
66772789,0,1,1,0,0,0,0,0,0,0,63,1,1,,0,1,hotmail.com,free,721,N/A,upload
66773284,0,0,0,0,0,0,0,0,0,0,63,1,1,,0,0,sbcglobal.net,free,575,N/A,upload
66775333,0,1,1,0,0,0,0,0,0,0,63,3,1,,0,1,gmail.com,free,3870,N/A,upload
66775528,0,0,0,0,0,0,0,0,0,0,62,1,1,,0,1,yahoo.com,free,458,N/A,upload
66775633,0,0,0,0,0,0,0,0,0,0,16513,1,2,,1,1,yahoo.com.vn,free,665,N/A,upload
66775687,0,0,0,0,0,0,0,0,0,0,62,1,2,,1,1,yahoo.com,free,14707,N/A,upload
66776524,1,0,0,0,0,0,0,0,0,0,62,1,2,,0,1,gmail.com,free,112,N/A,upload
66776617,1,0,0,1,0,0,1,0,0,0,62,1,2,,1,1,hotmail.com,free,1,N/A,upload
66777943,1,0,0,0,0,0,0,0,0,0,729,46,1140,,1025,1,gmail.com,free,653,N/A,upload
66779527,0,0,0,0,0,0,0,0,0,0,62,1,1,,0,1,rocketmail.com,free,390,N/A,upload
66779905,1,1,1,0,0,0,0,0,0,0,62,2,1,,0,1,gmail.com,free,418,N/A,upload
66781267,1,0,0,1,0,0,1,0,0,0,463,2,2,,1,1,hotmail.fr,free,0,N/A,upload
66781981,0,1,1,0,0,1,0,0,0,0,62,2,1,,0,1,yahoo.com,free,57711,N/A,upload
66790036,0,1,1,0,0,0,0,0,0,0,258,2,2,,0,1,live.co.uk,free,699,N/A,google_drive
66792118,1,0,0,1,0,0,0,0,1,0,62,1,1,,0,1,gmail.com,free,106402,N/A,upload
66792961,0,0,0,0,0,0,0,0,0,0,62,1,1,,0,1,gmail.com,free,3620,N/A,upload
66793591,0,0,0,0,0,0,0,0,0,0,62,1,1,,0,1,mail.ru,free,614,N/A,upload
66796180,0,0,0,0,0,0,0,0,0,0,62,1,1,,0,1,yahoo.com,free,1771,N/A,upload
66796870,0,0,0,0,0,0,0,0,0,0,563,2,1,,0,1,aol.com,free,2165,N/A,upload
66804343,0,1,1,0,0,0,0,0,0,0,62,1,2,,1,1,gmail.com,free,1938,N/A,upload
66805279,1,0,0,0,0,0,0,0,0,0,62,1,2,,0,1,gmail.com,free,231,N/A,upload
66806284,0,1,1,0,0,0,0,0,0,0,148,13,79,,44,1,gmail.com,free,512,N/A,upload
66808303,1,0,0,0,0,0,0,0,0,0,420,6,3,,2,1,mail.ru,free,620,N/A,upload
66808765,0,0,0,0,0,0,0,0,0,0,61,1,1,,0,1,gmail.com,free,523,N/A,google_drive
66811084,1,0,0,1,0,0,1,0,0,0,61,1,1,,0,1,googlemail.com,free,1,N/A,upload
66812395,0,0,0,0,0,0,0,0,0,0,61,1,1,,0,1,hotmail.com,free,660,N/A,upload
66813202,1,0,0,1,0,0,1,0,0,0,61,2,2,,0,1,gmail.com,free,1,N/A,upload
66815755,0,0,0,0,0,0,0,0,0,0,61,1,3,,0,1,ymail.com,free,522,N/A,upload
66816082,1,0,0,0,0,0,0,0,0,0,116,8,191,,15,1,gmail.com,free,597,N/A,upload
66817864,0,0,0,0,0,0,0,0,0,0,61,1,3,,1,1,gmail.com,free,739,N/A,upload
66818875,1,1,1,0,0,0,0,0,0,0,61,1,1,,0,1,gmail.com,free,2957,N/A,upload
66823321,0,0,0,0,0,0,0,0,1,0,1268,1,1,,0,1,gmail.com,free,30593,N/A,upload
66823894,0,0,0,0,0,0,0,0,0,0,61,1,1,,0,1,hotmail.com,free,1293,N/A,upload
66826513,0,1,1,0,0,0,0,0,0,0,61,1,1,,0,1,rocketmail.com,free,22258,N/A,upload
